date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,source_split,timestamp,hour,dayofweek,co2_rolling_mean_10,light_rolling_mean_10,co2_delta
2015-02-07 08:35:00,19.675,19.4725,14.0,453.5,0.0027518887335263,0,train,2015-02-07 08:35:00,8,5,455.2416666666667,15.4,-1.25
2015-02-07 08:36:00,19.6666666666667,19.4633333333333,17.3333333333333,456.333333333333,0.0027491581579759,0,train,2015-02-07 08:36:00,8,5,454.975,16.53333333333333,2.8333333333329733
2015-02-07 08:37:00,19.7,19.5,18.5,457.75,0.0027600925770484,0,train,2015-02-07 08:37:00,8,5,455.125,17.78333333333333,1.4166666666670267
2015-02-07 08:38:00,19.7,19.5,20.3333333333333,461.0,0.0027600925770484,0,train,2015-02-07 08:38:00,8,5,455.925,19.21666666666666,3.25
2015-02-07 08:38:59,19.7,19.5,26.5,460.25,0.0027600925770484,0,train,2015-02-07 08:38:59,8,5,456.6833333333333,20.66666666666666,-0.75
2015-02-07 08:39:59,19.7,19.5,26.5,458.0,0.0027600925770484,0,train,2015-02-07 08:39:59,8,5,457.1583333333333,20.91666666666666,-2.25
2015-02-07 08:41:00,19.7,19.5,26.5,459.0,0.0027600925770484,0,train,2015-02-07 08:41:00,8,5,457.6583333333333,21.16666666666666,1.0
2015-02-07 08:42:00,19.6333333333333,19.4266666666667,22.0,457.0,0.0027382560181421,0,train,2015-02-07 08:42:00,8,5,457.5583333333333,20.96666666666666,-2.0
2015-02-07 08:43:00,19.7,19.5,13.0,451.5,0.0027600925770484,0,train,2015-02-07 08:43:00,8,5,456.9083333333333,19.86666666666666,-5.5
2015-02-07 08:44:00,19.7,19.5,22.0,451.5,0.0027600925770484,0,train,2015-02-07 08:44:00,8,5,456.5833333333333,20.66666666666666,0.0
2015-02-07 08:44:59,19.6666666666667,19.4633333333333,31.0,455.0,0.0027491581579759,0,train,2015-02-07 08:44:59,8,5,456.7333333333333,22.36666666666666,3.5
2015-02-07 08:45:59,19.675,19.4725,31.0,458.0,0.0027518887335263,0,train,2015-02-07 08:45:59,8,5,456.9,23.733333333333327,3.0
2015-02-07 08:47:00,19.7,19.5,31.0,457.5,0.0027600925770484,0,train,2015-02-07 08:47:00,8,5,456.875,24.983333333333327,-0.5
2015-02-07 08:48:00,19.675,19.4725,31.0,456.5,0.0027518887335263,0,train,2015-02-07 08:48:00,8,5,456.425,26.05,-1.0
2015-02-07 08:49:00,19.6333333333333,19.4266666666667,31.0,454.333333333333,0.0027382560181421,0,train,2015-02-07 08:49:00,8,5,455.8333333333333,26.5,-2.1666666666670267
2015-02-07 08:50:00,19.675,19.4725,31.0,455.0,0.0027518887335263,0,train,2015-02-07 08:50:00,8,5,455.5333333333333,26.95,0.6666666666670267
2015-02-07 08:51:00,19.6666666666667,19.4633333333333,42.3333333333333,456.333333333333,0.0027491581579759,0,train,2015-02-07 08:51:00,8,5,455.2666666666666,28.53333333333333,1.3333333333329733
2015-02-07 08:51:59,19.65,19.445,48.0,456.0,0.0027437030580148,0,train,2015-02-07 08:51:59,8,5,455.16666666666663,31.133333333333333,-0.3333333333329733
2015-02-07 08:53:00,19.65,19.4725,48.0,452.5,0.0027476004677509,0,train,2015-02-07 08:53:00,8,5,455.2666666666666,34.63333333333333,-3.5
2015-02-07 08:54:00,19.6333333333333,19.5,38.3333333333333,451.333333333333,0.0027486382834367,0,train,2015-02-07 08:54:00,8,5,455.2499999999999,36.266666666666666,-1.1666666666670267
2015-02-07 08:55:00,19.625,19.5,33.5,453.0,0.0027472094436211,0,train,2015-02-07 08:55:00,8,5,455.0499999999999,36.516666666666666,1.6666666666670267
2015-02-07 08:55:59,19.6,19.5,38.3333333333333,453.0,0.0027429268471823,0,train,2015-02-07 08:55:59,8,5,454.5499999999999,37.249999999999986,0.0
2015-02-07 08:57:00,19.6,19.5,33.5,454.5,0.0027429268471823,0,train,2015-02-07 08:57:00,8,5,454.2499999999999,37.499999999999986,1.5
2015-02-07 08:57:59,19.6,19.5,40.75,456.75,0.0027429268471823,0,train,2015-02-07 08:57:59,8,5,454.2749999999999,38.47499999999999,2.25
2015-02-07 08:58:59,19.6,19.5,41.5,453.5,0.0027429268471823,0,train,2015-02-07 08:58:59,8,5,454.1916666666666,39.52499999999999,-3.25
2015-02-07 09:00:00,19.575,19.55,38.75,450.25,0.0027457033077881,0,train,2015-02-07 09:00:00,9,5,453.7166666666666,40.29999999999999,-3.25
2015-02-07 09:01:00,19.575,19.6,55.0,454.75,0.0027527566449747,0,train,2015-02-07 09:01:00,9,5,453.5583333333333,41.566666666666656,4.5
2015-02-07 09:02:00,19.575,19.6,67.75,455.0,0.0027527566449747,0,train,2015-02-07 09:02:00,9,5,453.4583333333333,43.541666666666664,0.25
2015-02-07 09:03:00,19.6,19.6,81.6666666666667,455.333333333333,0.0027570554884591,0,train,2015-02-07 09:03:00,9,5,453.7416666666666,46.90833333333333,0.3333333333329733
2015-02-07 09:04:00,19.6333333333333,19.6,82.6666666666667,457.0,0.002762796474058,0,train,2015-02-07 09:04:00,9,5,454.3083333333333,51.341666666666676,1.6666666666670267
2015-02-07 09:04:59,19.65,19.5,89.75,461.5,0.0027514979261146,0,train,2015-02-07 09:04:59,9,5,455.1583333333333,56.966666666666676,4.5
2015-02-07 09:06:00,19.7,19.5333333333333,96.0,458.0,0.0027648316563192,0,train,2015-02-07 09:06:00,9,5,455.6583333333333,62.73333333333335,-3.5
2015-02-07 09:07:00,19.7675,19.5,93.5,461.0,0.0027717328454574,0,train,2015-02-07 09:07:00,9,5,456.3083333333333,68.73333333333335,3.0
2015-02-07 09:08:00,19.79,19.39,93.5,458.0,0.0027598956962218,0,train,2015-02-07 09:08:00,9,5,456.4333333333333,74.00833333333335,-3.0
2015-02-07 09:08:59,19.79,19.39,91.5,460.0,0.0027598956962218,0,train,2015-02-07 09:08:59,9,5,457.0833333333333,79.00833333333335,2.0
2015-02-07 09:10:00,19.89,19.4175,103.0,453.25,0.0027810989718201,0,train,2015-02-07 09:10:00,9,5,457.3833333333333,85.43333333333335,-6.75
2015-02-07 09:10:59,19.89,19.39,107.25,452.5,0.0027771426594639,0,train,2015-02-07 09:10:59,9,5,457.1583333333333,90.65833333333335,-0.75
2015-02-07 09:11:59,19.9266666666667,19.4266666666667,110.0,455.333333333333,0.0027887774832646,0,train,2015-02-07 09:11:59,9,5,457.1916666666666,94.88333333333335,2.8333333333329733
2015-02-07 09:13:00,19.945,19.365,112.0,451.0,0.0027830598781314,0,train,2015-02-07 09:13:00,9,5,456.7583333333333,97.91666666666667,-4.333333333332973
2015-02-07 09:14:00,20.0,19.34,116.0,453.0,0.0027889810339437,0,train,2015-02-07 09:14:00,9,5,456.3583333333333,101.25,2.0
2015-02-07 09:15:00,20.0,19.29,119.5,450.75,0.0027817383916236,0,train,2015-02-07 09:15:00,9,5,455.2833333333333,104.225,-2.25
2015-02-07 09:16:00,20.0,19.29,126.333333333333,450.666666666667,0.0027817383916236,0,train,2015-02-07 09:16:00,9,5,454.55,107.2583333333333,-0.08333333333297333
2015-02-07 09:16:59,20.0,19.2675,133.0,458.25,0.0027784792573617,0,train,2015-02-07 09:16:59,9,5,454.275,111.2083333333333,7.583333333332973
2015-02-07 09:17:59,20.0666666666667,19.26,133.0,460.666666666667,0.002788934720234,0,train,2015-02-07 09:17:59,9,5,454.5416666666667,115.1583333333333,2.4166666666670267
2015-02-07 09:19:00,20.1,19.29,130.5,460.0,0.0027990941921431,0,train,2015-02-07 09:19:00,9,5,454.5416666666667,119.05833333333331,-0.6666666666670267
2015-02-07 09:20:00,20.1333333333333,19.23,137.666666666667,457.0,0.0027961369650672,0,train,2015-02-07 09:20:00,9,5,454.9166666666667,122.525,-3.0
2015-02-07 09:21:00,20.15,19.2225,137.75,455.0,0.002797938442785,0,train,2015-02-07 09:21:00,9,5,455.1666666666667,125.575,-2.0
2015-02-07 09:22:00,20.1333333333333,19.2,143.333333333333,456.333333333333,0.0027917552380573,0,train,2015-02-07 09:22:00,9,5,455.2666666666667,128.9083333333333,1.3333333333329733
2015-02-07 09:23:00,20.2,19.2,141.6,461.75,0.0028033450586151,0,train,2015-02-07 09:23:00,9,5,456.3416666666667,131.86833333333328,5.416666666667027
2015-02-07 09:23:59,20.2675,19.2,151.75,459.6,0.0028151228796289,0,train,2015-02-07 09:23:59,9,5,457.00166666666667,135.4433333333333,-2.1499999999999773
2015-02-07 09:24:59,20.2675,19.175,152.0,455.0,0.0028114407868703,0,train,2015-02-07 09:24:59,9,5,457.4266666666666,138.6933333333333,-4.600000000000023
2015-02-07 09:26:00,20.29,19.175,157.0,454.4,0.0028153712234799,0,train,2015-02-07 09:26:00,9,5,457.8,141.76,-0.6000000000000227
2015-02-07 09:27:00,20.29,19.15,153.0,458.5,0.0028116840033941,0,train,2015-02-07 09:27:00,9,5,457.825,143.76,4.100000000000023
2015-02-07 09:28:00,20.365,19.1,165.5,455.75,0.0028173942565249,0,train,2015-02-07 09:28:00,9,5,457.3333333333333,147.01,-2.75
2015-02-07 09:29:00,20.39,19.075,168.0,455.0,0.0028180575555239,0,train,2015-02-07 09:29:00,9,5,456.8333333333333,150.76,-0.75
2015-02-07 09:29:59,20.39,19.0333333333333,173.333333333333,456.0,0.0028118740755276,0,train,2015-02-07 09:29:59,9,5,456.7333333333333,154.3266666666666,1.0
2015-02-07 09:30:59,20.39,19.0,166.25,455.5,0.0028069273796499,0,train,2015-02-07 09:30:59,9,5,456.7833333333333,157.1766666666666,-0.5
2015-02-07 09:32:00,20.445,19.05,170.5,453.5,0.0028239646007775,0,train,2015-02-07 09:32:00,9,5,456.5,159.8933333333333,-2.0
2015-02-07 09:33:00,20.5,19.025,172.5,460.5,0.0028298750927826,0,train,2015-02-07 09:33:00,9,5,456.375,162.9833333333333,7.0
2015-02-07 09:34:00,20.5,19.0,175.333333333333,454.666666666667,0.0028261395697788,0,train,2015-02-07 09:34:00,9,5,455.88166666666666,165.3416666666666,-5.833333333332973
2015-02-07 09:35:00,20.525,19.0,181.5,455.0,0.002830522082028,0,train,2015-02-07 09:35:00,9,5,455.8816666666668,168.2916666666666,0.3333333333329733
2015-02-07 09:36:00,20.55,19.0,188.5,458.25,0.0028349105741483,0,train,2015-02-07 09:36:00,9,5,456.2666666666667,171.4416666666666,3.25
2015-02-07 09:36:59,20.6,18.9725,190.0,457.0,0.0028395708464656,0,train,2015-02-07 09:36:59,9,5,456.1166666666667,175.1416666666666,-1.25
2015-02-07 09:38:00,20.6,18.9266666666667,196.666666666667,456.333333333333,0.0028326798354881,0,train,2015-02-07 09:38:00,9,5,456.175,178.2583333333333,-0.6666666666670267
2015-02-07 09:39:00,20.65,18.945,199.0,457.5,0.002844229415418,0,train,2015-02-07 09:39:00,9,5,456.425,181.3583333333333,1.1666666666670267
2015-02-07 09:40:00,20.7,18.9175,215.0,454.5,0.0028488862317137,0,train,2015-02-07 09:40:00,9,5,456.275,185.525,-3.0
2015-02-07 09:40:59,20.7,18.89,611.5,452.25,0.0028447259208651,0,train,2015-02-07 09:40:59,9,5,455.95,230.05,-2.25
2015-02-07 09:42:00,20.7,18.89,1546.33333333333,455.333333333333,0.0028447259208651,0,train,2015-02-07 09:42:00,9,5,456.1333333333333,367.63333333333304,3.0833333333329733
2015-02-07 09:42:59,20.745,18.89,1451.75,453.0,0.0028526586329287,0,train,2015-02-07 09:42:59,9,5,455.3833333333333,495.55833333333305,-2.3333333333329733
2015-02-07 09:43:59,20.76,18.8566666666667,829.0,452.666666666667,0.0028502456233221,0,train,2015-02-07 09:43:59,9,5,455.1833333333333,560.9249999999997,-0.3333333333329733
2015-02-07 09:45:00,20.79,18.84,251.25,458.75,0.0028530043145864,0,train,2015-02-07 09:45:00,9,5,455.5583333333333,567.8999999999997,6.083333333332973
2015-02-07 09:46:00,20.79,18.815,205.5,461.666666666667,0.002849201139032,0,train,2015-02-07 09:46:00,9,5,455.9,569.5999999999997,2.9166666666670267
2015-02-07 09:47:00,20.79,18.84,220.75,458.4,0.0028530043145864,0,train,2015-02-07 09:47:00,9,5,456.03999999999996,572.6749999999997,-3.2666666666670494
2015-02-07 09:48:00,20.8233333333333,18.8566666666667,224.666666666667,454.333333333333,0.0028614323459737,0,train,2015-02-07 09:48:00,9,5,455.84,575.4749999999997,-4.066666666667004
2015-02-07 09:49:00,20.815,18.815,205.0,458.5,0.0028536097006165,0,train,2015-02-07 09:49:00,9,5,455.93999999999994,576.0749999999997,4.166666666667027
2015-02-07 09:49:59,20.84,18.84,219.0,457.5,0.0028618392703148,0,train,2015-02-07 09:49:59,9,5,456.23999999999995,576.4749999999997,-1.0
2015-02-07 09:51:00,20.89,18.84,212.0,460.0,0.0028706982919263,0,train,2015-02-07 09:51:00,9,5,457.015,536.5249999999997,2.5
2015-02-07 09:52:00,20.89,18.815,230.25,459.25,0.0028668714213328,0,train,2015-02-07 09:52:00,9,5,457.40666666666664,404.9166666666667,-0.75
2015-02-07 09:53:00,20.89,18.8233333333333,241.333333333333,459.333333333333,0.0028681470396558,0,train,2015-02-07 09:53:00,9,5,458.03999999999996,283.875,0.08333333333297333
2015-02-07 09:53:59,20.9633333333333,18.79,204.333333333333,460.333333333333,0.0028760465611868,0,train,2015-02-07 09:53:59,9,5,458.80666666666656,221.4083333333333,1.0
2015-02-07 09:55:00,20.9725,18.79,183.25,464.0,0.0028776754540562,0,train,2015-02-07 09:55:00,9,5,459.3316666666666,214.6083333333333,3.6666666666670267
2015-02-07 09:55:59,20.9633333333333,18.79,229.0,459.0,0.0028760465611868,0,train,2015-02-07 09:55:59,9,5,459.0649999999999,216.95833333333331,-5.0
2015-02-07 09:56:59,21.0,18.7675,206.5,456.75,0.0028790993102459,0,train,2015-02-07 09:56:59,9,5,458.8999999999999,215.5333333333333,-2.25
2015-02-07 09:58:00,21.0,18.7675,204.0,459.75,0.0028790993102459,0,train,2015-02-07 09:58:00,9,5,459.4416666666666,213.4666666666666,3.0
2015-02-07 09:59:00,21.0,18.7675,257.25,459.0,0.0028790993102459,0,train,2015-02-07 09:59:00,9,5,459.4916666666666,218.6916666666666,-0.75
2015-02-07 10:00:00,21.0,18.7,257.0,456.5,0.0028686964592541,0,train,2015-02-07 10:00:00,10,5,459.3916666666666,222.49166666666662,-2.5
2015-02-07 10:01:00,21.075,18.7,257.0,458.25,0.0028820095865227,0,train,2015-02-07 10:01:00,10,5,459.2166666666666,226.99166666666662,1.75
2015-02-07 10:01:59,21.125,18.7,253.0,461.5,0.0028909151763711,0,train,2015-02-07 10:01:59,10,5,459.4416666666666,229.2666666666666,3.25
2015-02-07 10:02:59,21.1,18.6666666666667,270.333333333333,463.0,0.002881290321618,0,train,2015-02-07 10:02:59,10,5,459.8083333333333,232.1666666666666,1.5
2015-02-07 10:04:00,21.1333333333333,18.6,269.0,460.666666666667,0.0028768628641445,0,train,2015-02-07 10:04:00,10,5,459.8416666666667,238.6333333333333,-2.3333333333329733
2015-02-07 10:05:00,21.15,18.6,265.5,461.0,0.0028798220574645,0,train,2015-02-07 10:05:00,10,5,459.5416666666667,246.8583333333333,0.3333333333329733
2015-02-07 10:06:00,21.2,18.6,270.0,461.666666666667,0.0028887157117658,0,train,2015-02-07 10:06:00,10,5,459.8083333333334,250.95833333333331,0.6666666666670267
2015-02-07 10:07:00,21.2,18.6,271.0,463.333333333333,0.0028887157117658,0,train,2015-02-07 10:07:00,10,5,460.4666666666667,257.4083333333333,1.6666666666659467
2015-02-07 10:08:00,21.2675,18.6,258.0,461.25,0.002900760471659,0,train,2015-02-07 10:08:00,10,5,460.6166666666667,262.8083333333333,-2.0833333333329733
2015-02-07 10:08:59,21.29,18.6,267.0,463.0,0.0029047851984009,0,train,2015-02-07 10:08:59,10,5,461.0166666666667,263.7833333333333,1.75
2015-02-07 10:09:59,21.29,18.5666666666667,270.333333333333,460.333333333333,0.0028995552228955,0,train,2015-02-07 10:09:59,10,5,461.4,265.1166666666666,-2.6666666666670267
2015-02-07 10:11:00,21.29,18.525,258.75,461.5,0.0028930178766182,0,train,2015-02-07 10:11:00,10,5,461.725,265.29166666666663,1.1666666666670267
2015-02-07 10:12:00,21.315,18.525,269.0,461.75,0.002897477333126,0,train,2015-02-07 10:12:00,10,5,461.75,266.8916666666666,0.25
2015-02-07 10:13:00,21.365,18.5,262.5,455.5,0.002902473802406,0,train,2015-02-07 10:13:00,10,5,461.0,266.1083333333333,-6.25
2015-02-07 10:14:00,21.3566666666667,18.5,275.333333333333,457.333333333333,0.0029009846419122,0,train,2015-02-07 10:14:00,10,5,460.66666666666663,266.7416666666666,1.8333333333329733
2015-02-07 10:14:59,21.39,18.5,271.25,459.25,0.0029069453195574,0,train,2015-02-07 10:14:59,10,5,460.4916666666666,267.3166666666666,1.9166666666670267
2015-02-07 10:15:59,21.4175,18.5,288.25,461.5,0.0029118709868126,0,train,2015-02-07 10:15:59,10,5,460.4749999999999,269.1416666666666,2.25
2015-02-07 10:17:00,21.39,18.445,291.0,460.5,0.0028982627802847,0,train,2015-02-07 10:17:00,10,5,460.1916666666666,271.1416666666666,-1.0
2015-02-07 10:18:00,21.5,18.5,287.25,462.0,0.0029266920705128,0,train,2015-02-07 10:18:00,10,5,460.2666666666666,274.0666666666666,1.5
2015-02-07 10:19:00,21.5,18.5,283.333333333333,464.0,0.0029266920705128,0,train,2015-02-07 10:19:00,10,5,460.3666666666666,275.69999999999993,2.0
2015-02-07 10:20:00,21.5,18.5,290.5,462.5,0.0029266920705128,0,train,2015-02-07 10:20:00,10,5,460.5833333333333,277.7166666666666,-1.5
2015-02-07 10:21:00,21.5,18.4725,290.25,461.5,0.0029223211425512,0,train,2015-02-07 10:21:00,10,5,460.5833333333333,280.8666666666666,-1.0
2015-02-07 10:21:59,21.5,18.4266666666667,303.0,459.0,0.0029150363984874,0,train,2015-02-07 10:21:59,10,5,460.3083333333333,284.2666666666666,-2.5
2015-02-07 10:23:00,21.55,18.39,300.5,459.25,0.0029181693580099,0,train,2015-02-07 10:23:00,10,5,460.6833333333333,288.0666666666666,0.25
2015-02-07 10:24:00,21.6,18.39,297.0,462.5,0.0029271542590356,0,train,2015-02-07 10:24:00,10,5,461.2,290.2333333333333,3.25
2015-02-07 10:25:00,21.6,18.39,300.5,458.5,0.0029271542590356,0,train,2015-02-07 10:25:00,10,5,461.125,293.1583333333333,-4.0
2015-02-07 10:25:59,21.6,18.39,307.666666666667,457.0,0.0029271542590356,0,train,2015-02-07 10:25:59,10,5,460.675,295.1,-1.5
2015-02-07 10:27:00,21.7,18.39,306.75,454.0,0.0029451970921954,0,train,2015-02-07 10:27:00,10,5,460.025,296.675,-3.0
2015-02-07 10:27:59,21.7,18.365,305.0,454.5,0.0029411743574471,0,train,2015-02-07 10:27:59,10,5,459.275,298.45,0.5
2015-02-07 10:28:59,21.7,18.29,304.0,456.0,0.0029291064639253,0,train,2015-02-07 10:28:59,10,5,458.475,300.5166666666667,1.5
2015-02-07 10:30:00,21.7,18.29,305.0,460.75,0.0029291064639253,0,train,2015-02-07 10:30:00,10,5,458.3,301.9666666666667,4.75
2015-02-07 10:31:00,21.7,18.29,317.333333333333,454.666666666667,0.0029291064639253,0,train,2015-02-07 10:31:00,10,5,457.6166666666667,304.675,-6.083333333332973
2015-02-07 10:32:00,21.745,18.245,300.5,459.0,0.0029299522167573,0,train,2015-02-07 10:32:00,10,5,457.6166666666667,304.425,4.333333333332973
2015-02-07 10:33:00,21.745,18.2,324.75,458.25,0.002922691740763,0,train,2015-02-07 10:33:00,10,5,457.5166666666667,306.85,-0.75
2015-02-07 10:34:00,21.79,18.2,314.0,454.75,0.0029307775015886,0,train,2015-02-07 10:34:00,10,5,456.7416666666667,308.55,-3.5
2015-02-07 10:34:59,21.79,18.2,316.75,453.5,0.0029307775015886,0,train,2015-02-07 10:34:59,10,5,456.2416666666667,310.175,-1.25
2015-02-07 10:36:00,21.84,18.2225,327.5,463.0,0.0029434362971478,0,train,2015-02-07 10:36:00,10,5,456.8416666666667,312.1583333333333,9.5
2015-02-07 10:37:00,21.8566666666667,18.1666666666667,311.333333333333,462.0,0.0029373773880267,0,train,2015-02-07 10:37:00,10,5,457.6416666666667,312.61666666666656,-1.0
2015-02-07 10:38:00,21.89,18.2,328.5,461.25,0.0029488163347437,0,train,2015-02-07 10:38:00,10,5,458.3166666666667,314.9666666666666,-0.75
2015-02-07 10:38:59,21.89,18.2,327.0,459.666666666667,0.0029488163347437,0,train,2015-02-07 10:38:59,10,5,458.6833333333334,317.26666666666654,-1.5833333333329733
2015-02-07 10:40:00,21.89,18.1,324.0,457.25,0.0029325376584145,0,train,2015-02-07 10:40:00,10,5,458.33333333333337,319.1666666666666,-2.4166666666670267
2015-02-07 10:40:59,21.89,18.1,329.333333333333,460.0,0.0029325376584145,0,train,2015-02-07 10:40:59,10,5,458.8666666666667,320.3666666666666,2.75
2015-02-07 10:41:59,21.89,18.1,330.25,458.5,0.0029325376584145,0,train,2015-02-07 10:41:59,10,5,458.8166666666667,323.3416666666666,-1.5
2015-02-07 10:43:00,21.945,18.1,321.25,458.0,0.0029424453212033,0,train,2015-02-07 10:43:00,10,5,458.7916666666667,322.9916666666666,-0.5
2015-02-07 10:44:00,22.0,18.1,334.75,460.0,0.0029523824100169,0,train,2015-02-07 10:44:00,10,5,459.3166666666667,325.0666666666666,2.0
2015-02-07 10:45:00,22.0,18.05,333.0,452.5,0.0029441880528903,0,train,2015-02-07 10:45:00,10,5,459.2166666666667,326.6916666666666,-7.5
2015-02-07 10:46:00,22.0,18.025,334.75,464.5,0.0029400909549096,0,train,2015-02-07 10:46:00,10,5,459.3666666666667,327.41666666666663,12.0
2015-02-07 10:46:59,22.0333333333333,18.0333333333333,345.0,464.333333333333,0.002947471033584,0,train,2015-02-07 10:46:59,10,5,459.6,330.7833333333333,-0.16666666666702667
2015-02-07 10:47:59,22.0666666666667,18.0,335.333333333333,459.0,0.0029480110283369,0,train,2015-02-07 10:47:59,10,5,459.375,331.4666666666666,-5.333333333332973
2015-02-07 10:49:00,22.1,18.0,336.5,458.5,0.0029540357910551,0,train,2015-02-07 10:49:00,10,5,459.2583333333333,332.41666666666663,-0.5
2015-02-07 10:50:00,22.1,17.9725,342.0,461.25,0.0029495012798148,0,train,2015-02-07 10:50:00,10,5,459.6583333333333,334.2166666666666,2.75
2015-02-07 10:51:00,22.1,17.9633333333333,335.333333333333,464.666666666667,0.0029479897906909,0,train,2015-02-07 10:51:00,10,5,460.125,334.8166666666666,3.4166666666670267
2015-02-07 10:52:00,22.1,17.945,288.75,461.0,0.0029449668343767,0,train,2015-02-07 10:52:00,10,5,460.375,330.66666666666663,-3.6666666666670267
2015-02-07 10:53:00,22.1,17.89,351.333333333333,459.333333333333,0.002935898140901,0,train,2015-02-07 10:53:00,10,5,460.5083333333333,333.6749999999999,-1.6666666666670267
2015-02-07 10:53:59,22.1,17.945,348.0,459.25,0.0029449668343767,0,train,2015-02-07 10:53:59,10,5,460.4333333333333,334.9999999999999,-0.08333333333297333
2015-02-07 10:54:59,22.1,17.9725,351.0,457.5,0.0029495012798148,0,train,2015-02-07 10:54:59,10,5,460.9333333333333,336.7999999999999,-1.75
2015-02-07 10:56:00,22.1,18.0,351.0,463.0,0.0029540357910551,0,train,2015-02-07 10:56:00,10,5,460.7833333333333,338.4249999999999,5.5
2015-02-07 10:57:00,22.15,17.945,351.0,458.5,0.0029539963421162,0,train,2015-02-07 10:57:00,10,5,460.2,339.0249999999999,-4.5
2015-02-07 10:58:00,22.2,17.89,355.5,456.75,0.0029539255434482,0,train,2015-02-07 10:58:00,10,5,459.975,341.04166666666663,-1.75
2015-02-07 10:59:00,22.2,17.89,333.0,459.75,0.0029539255434482,0,train,2015-02-07 10:59:00,10,5,460.1,340.6916666666666,3.0
2015-02-07 10:59:59,22.2,17.89,337.5,459.5,0.0029539255434482,0,train,2015-02-07 10:59:59,10,5,459.925,340.2416666666666,-0.25
2015-02-07 11:00:59,22.2,17.89,350.25,458.5,0.0029539255434482,0,train,2015-02-07 11:00:59,11,5,459.3083333333333,341.7333333333333,-1.0
2015-02-07 11:02:00,22.245,17.89,347.5,456.75,0.0029620695799674,0,train,2015-02-07 11:02:00,11,5,458.8833333333333,347.6083333333333,-1.75
2015-02-07 11:03:00,22.29,17.89,352.333333333333,452.0,0.0029702333532421,0,train,2015-02-07 11:03:00,11,5,458.15,347.7083333333333,-4.75
2015-02-07 11:04:00,22.272,17.83,350.4,452.5,0.0029569674729149,0,train,2015-02-07 11:04:00,11,5,457.475,347.94833333333327,0.5
2015-02-07 11:05:00,22.29,17.815,357.5,455.4,0.0029577220731358,0,train,2015-02-07 11:05:00,11,5,457.265,348.59833333333324,2.8999999999999773
2015-02-07 11:06:00,22.29,17.84,353.0,453.5,0.002961892444179,0,train,2015-02-07 11:06:00,11,5,456.31499999999994,348.7983333333333,-1.8999999999999773
2015-02-07 11:06:59,22.34,17.79,344.0,456.75,0.0029625944981678,0,train,2015-02-07 11:06:59,11,5,456.14,348.09833333333324,3.25
2015-02-07 11:08:00,22.3566666666667,17.79,350.0,459.0,0.0029656141496977,0,train,2015-02-07 11:08:00,11,5,456.36499999999995,347.5483333333333,2.25
2015-02-07 11:09:00,22.34,17.79,337.75,457.5,0.0029625944981678,0,train,2015-02-07 11:09:00,11,5,456.14,348.02333333333326,-1.5
2015-02-07 11:10:00,22.365,17.7675,333.5,453.5,0.0029633544237361,0,train,2015-02-07 11:10:00,11,5,455.53999999999996,347.6233333333333,-4.0
2015-02-07 11:10:59,22.39,17.7,338.0,453.666666666667,0.0029565564114779,0,train,2015-02-07 11:10:59,11,5,455.05666666666673,346.39833333333326,0.16666666666702667
2015-02-07 11:12:00,22.365,17.745,353.0,452.0,0.0029595839029533,0,train,2015-02-07 11:12:00,11,5,454.58166666666676,346.94833333333327,-1.6666666666670267
2015-02-07 11:12:59,22.3566666666667,17.7,342.0,452.666666666667,0.0029505398734639,0,train,2015-02-07 11:12:59,11,5,454.6483333333334,345.91499999999996,0.6666666666670267
2015-02-07 11:13:59,22.39,17.7,351.5,453.5,0.0029565564114779,0,train,2015-02-07 11:13:59,11,5,454.74833333333345,346.025,0.8333333333329733
2015-02-07 11:15:00,22.39,17.7,350.0,455.25,0.0029565564114779,0,train,2015-02-07 11:15:00,11,5,454.7333333333334,345.275,1.75
2015-02-07 11:16:00,22.39,17.7,362.0,452.0,0.0029565564114779,0,train,2015-02-07 11:16:00,11,5,454.58333333333337,346.175,-3.25
2015-02-07 11:17:00,22.4175,17.7,355.75,452.25,0.0029615281729163,0,train,2015-02-07 11:17:00,11,5,454.1333333333334,347.35,0.25
2015-02-07 11:18:00,22.4175,17.7,342.5,459.5,0.0029615281729163,0,train,2015-02-07 11:18:00,11,5,454.1833333333334,346.6,7.25
2015-02-07 11:19:00,22.445,17.65,353.0,458.0,0.0029580874662503,0,train,2015-02-07 11:19:00,11,5,454.2333333333334,348.125,-1.5
2015-02-07 11:19:59,22.5,17.7,344.0,456.5,0.0029764875892884,0,train,2015-02-07 11:19:59,11,5,454.5333333333334,349.175,-1.5
2015-02-07 11:21:00,22.5,17.7,357.5,456.0,0.0029764875892884,0,train,2015-02-07 11:21:00,11,5,454.7666666666667,351.125,-0.5
2015-02-07 11:22:00,22.5,17.7,353.0,453.75,0.0029764875892884,0,train,2015-02-07 11:22:00,11,5,454.9416666666667,351.125,-2.25
2015-02-07 11:23:00,22.5,17.7,334.0,459.0,0.0029764875892884,0,train,2015-02-07 11:23:00,11,5,455.575,350.325,5.25
2015-02-07 11:23:59,22.5333333333333,17.6333333333333,331.0,459.0,0.0029712632407914,0,train,2015-02-07 11:23:59,11,5,456.125,348.275,0.0
